# TIME FLUX FLUX_ERR PHASE ECL_MASK
1.479511648966439907e+03 9.988850355148315430e-01 5.675444263033568859e-04 7.676061154304782974e-01 0.000000000000000000e+00
1.479532482352502711e+03 9.991884231567382812e-01 5.670032696798443794e-04 7.690322213249221051e-01 0.000000000000000000e+00
1.479553315738448646e+03 9.995643496513366699e-01 5.672459374181926250e-04 7.704583272113643133e-01 0.000000000000000000e+00
1.479574149124278620e+03 1.000062227249145508e+00 5.675621214322745800e-04 7.718844330898697592e-01 0.000000000000000000e+00
1.479594982509933516e+03 9.994138479232788086e-01 5.670920363627374172e-04 7.733105389563901255e-01 0.000000000000000000e+00
1.479615815895472451e+03 9.988870024681091309e-01 5.672049592249095440e-04 7.747366448149728413e-01 0.000000000000000000e+00
1.479636649280894517e+03 9.998146891593933105e-01 5.672646802850067616e-04 7.761627506655548459e-01 0.000000000000000000e+00
1.479657482666199712e+03 9.999761581420898438e-01 5.670925602316856384e-04 7.775888565081379156e-01 0.000000000000000000e+00
1.479678316051330285e+03 1.000747919082641602e+00 5.674256244674324989e-04 7.790149623387669919e-01 0.000000000000000000e+00
1.479699149436287144e+03 9.995135068893432617e-01 5.670262617059051991e-04 7.804410681575042474e-01 0.000000000000000000e+00
1.479719982821127132e+03 9.997246861457824707e-01 5.673224804922938347e-04 7.818671739682425681e-01 0.000000000000000000e+00
1.479740816205792953e+03 1.000671744346618652e+00 5.674670683220028877e-04 7.832932797670579816e-01 0.000000000000000000e+00
1.479761649590341904e+03 9.993457794189453125e-01 5.670568207278847694e-04 7.847193855578726840e-01 0.000000000000000000e+00
1.479782482974716686e+03 1.000261187553405762e+00 5.671519902534782887e-04 7.861454913367653674e-01 0.000000000000000000e+00
1.479803316358917300e+03 1.000429153442382812e+00 5.674396525137126446e-04 7.875715971037360319e-01 0.000000000000000000e+00
1.479824149743001499e+03 1.001424193382263184e+00 5.675486172549426556e-04 7.889977028627379596e-01 0.000000000000000000e+00
1.479844983126851957e+03 9.997935295104980469e-01 5.672266124747693539e-04 7.904238086057393531e-01 0.000000000000000000e+00
1.479865816510586455e+03 1.000200033187866211e+00 5.674010026268661022e-04 7.918499143408030960e-01 0.000000000000000000e+00
1.479886649894145876e+03 9.989461302757263184e-01 5.671220715157687664e-04 7.932760200638826475e-01 0.000000000000000000e+00
1.479907483277531128e+03 1.000064134597778320e+00 5.679631722159683704e-04 7.947021257750392920e-01 0.000000000000000000e+00
1.479928316660741302e+03 9.994427561759948730e-01 5.680741742253303528e-04 7.961282314742108568e-01 0.000000000000000000e+00
1.479949150043777308e+03 9.995228648185729980e-01 5.675230640918016434e-04 7.975543371614612909e-01 0.000000000000000000e+00
1.479969983426696444e+03 9.990668892860412598e-01 5.672776605933904648e-04 7.989804428407110137e-01 0.000000000000000000e+00
1.479990816809383205e+03 9.987038969993591309e-01 5.673242267221212387e-04 8.004065485040534611e-01 0.000000000000000000e+00
1.480011650191894887e+03 9.999541044235229492e-01 5.672430852428078651e-04 8.018326541554117171e-01 0.000000000000000000e+00
1.480032483574174194e+03 1.000714659690856934e+00 5.674655549228191376e-04 8.032587597908635857e-01 0.000000000000000000e+00
1.480053316956336630e+03 1.000247836112976074e+00 5.671127000823616982e-04 8.046848654183147431e-01 0.000000000000000000e+00
1.480074150338323989e+03 9.994745850563049316e-01 5.675301072187721729e-04 8.061109710337817091e-01 0.000000000000000000e+00
1.480094983720078517e+03 9.994814395904541016e-01 5.670810933224856853e-04 8.075370766333103134e-01 0.000000000000000000e+00
1.480115817101717539e+03 1.000225067138671875e+00 5.672535044141113758e-04 8.089631822249332416e-01 0.000000000000000000e+00
1.480136650483123276e+03 1.000074982643127441e+00 5.673748673871159554e-04 8.103892878005858336e-01 0.000000000000000000e+00
1.480157483864296637e+03 9.992986917495727539e-01 5.670806276611983776e-04 8.118153933603320382e-01 0.000000000000000000e+00
1.480178317245353128e+03 9.990957975387573242e-01 5.671577528119087219e-04 8.132414989120784199e-01 0.000000000000000000e+00
1.480199150626177243e+03 9.996706247329711914e-01 5.670349928550422192e-04 8.146676044479184142e-01 0.000000000000000000e+00
1.480219984006826280e+03 1.000645041465759277e+00 5.674445419572293758e-04 8.160937099717733290e-01 0.000000000000000000e+00
1.480240817387301149e+03 1.000124931335449219e+00 5.677049048244953156e-04 8.175198154837053366e-01 0.000000000000000000e+00
1.480261650767542733e+03 9.989595413208007812e-01 5.669436068274080753e-04 8.189459209796687844e-01 0.000000000000000000e+00
1.480282484147610148e+03 9.997103214263916016e-01 5.673253908753395081e-04 8.203720264637102133e-01 0.000000000000000000e+00
1.480303317527444278e+03 1.000122427940368652e+00 5.669539677910506725e-04 8.217981319317821942e-01 0.000000000000000000e+00
1.480324150907104240e+03 1.000001192092895508e+00 5.673152045346796513e-04 8.232242373879321562e-01 0.000000000000000000e+00
1.480344984286589124e+03 9.999434351921081543e-01 5.673358682543039322e-04 8.246503428320970386e-01 0.000000000000000000e+00
1.480365817665841632e+03 1.000159144401550293e+00 5.672400584444403648e-04 8.260764482603555336e-01 0.000000000000000000e+00
1.480386651044919063e+03 1.000674486160278320e+00 5.677335429936647415e-04 8.275025536766298373e-01 0.000000000000000000e+00
1.480407484423822325e+03 1.000218868255615234e+00 5.673796404153108597e-04 8.289286590809812338e-01 0.000000000000000000e+00
1.480428317802434094e+03 9.995120763778686523e-01 5.671159597113728523e-04 8.303547644653788140e-01 0.000000000000000000e+00
1.480449151180929903e+03 9.999317526817321777e-01 5.674467538483440876e-04 8.317808698418387436e-01 0.000000000000000000e+00
1.480469984559192426e+03 9.999814033508300781e-01 5.672749248333275318e-04 8.332069752023301135e-01 0.000000000000000000e+00
1.480490817937221664e+03 9.994739294052124023e-01 5.672929692082107067e-04 8.346330805468520353e-01 0.000000000000000000e+00
1.480511651315076278e+03 9.997985363006591797e-01 5.671897088177502155e-04 8.360591858794208520e-01 0.000000000000000000e+00
1.480532484692698972e+03 9.994870424270629883e-01 5.671440740115940571e-04 8.374852911961134794e-01 0.000000000000000000e+00
1.480553318070146588e+03 9.996277689933776855e-01 5.672064726240932941e-04 8.389113965008219154e-01 0.000000000000000000e+00
1.480574151447361828e+03 9.994654059410095215e-01 5.673604900948703289e-04 8.403375017896230759e-01 0.000000000000000000e+00
1.480594984824343783e+03 9.991702437400817871e-01 5.671154940500855446e-04 8.417636070624556766e-01 0.000000000000000000e+00
1.480615818201151569e+03 1.000411987304687500e+00 5.676319124177098274e-04 8.431897123233653701e-01 0.000000000000000000e+00
1.480636651577784278e+03 1.000047564506530762e+00 5.678244051523506641e-04 8.446158175722908723e-01 0.000000000000000000e+00
1.480657484954126403e+03 9.999195933341979980e-01 5.678938468918204308e-04 8.460419228013256188e-01 0.000000000000000000e+00
1.480678318330294360e+03 1.000351190567016602e+00 5.672981496900320053e-04 8.474680280184374581e-01 0.000000000000000000e+00
1.480699151706287694e+03 1.000271320343017578e+00 5.672629922628402710e-04 8.488941332235953041e-01 0.000000000000000000e+00
1.480719985082047288e+03 9.994326829910278320e-01 5.675974534824490547e-04 8.503202384127535041e-01 0.000000000000000000e+00
1.480740818457574505e+03 9.994701743125915527e-01 5.672461702488362789e-04 8.517463435860053167e-01 0.000000000000000000e+00
1.480761651832868438e+03 9.989540576934814453e-01 5.673557752743363380e-04 8.531724487432876813e-01 0.000000000000000000e+00
1.480782485207988202e+03 9.991517066955566406e-01 5.671310937032103539e-04 8.545985538886471389e-01 0.000000000000000000e+00
1.480803318582874681e+03 9.998964071273803711e-01 5.673144478350877762e-04 8.560246590180389248e-01 0.000000000000000000e+00
1.480824151957586992e+03 9.989871382713317871e-01 5.674579879269003868e-04 8.574507641355069154e-01 0.000000000000000000e+00
1.480844985332007809e+03 9.990311264991760254e-01 5.671030958183109760e-04 8.588768692330219778e-01 0.000000000000000000e+00
1.480865818706254458e+03 9.998289942741394043e-01 5.671676481142640114e-04 8.603029743186150213e-01 0.000000000000000000e+00
1.480886652080326030e+03 9.997863769531250000e-01 5.672267870977520943e-04 8.617290793922229852e-01 0.000000000000000000e+00
1.480907485454107018e+03 9.997095465660095215e-01 5.673712003044784069e-04 8.631551844459401934e-01 0.000000000000000000e+00
1.480928318827712474e+03 9.995993971824645996e-01 5.670738755725324154e-04 8.645812894876412358e-01 0.000000000000000000e+00
1.480949152201085099e+03 9.999020695686340332e-01 5.672224797308444977e-04 8.660073945134048046e-01 0.000000000000000000e+00
1.480969985574283555e+03 9.993775486946105957e-01 5.671764956787228584e-04 8.674334995272454663e-01 0.000000000000000000e+00
1.480990818947191428e+03 9.994423389434814453e-01 5.671397666446864605e-04 8.688596045211953722e-01 0.000000000000000000e+00
1.481011652319924224e+03 9.998673796653747559e-01 5.674866260960698128e-04 8.702857095031601986e-01 0.000000000000000000e+00
1.481032485692424643e+03 9.991114735603332520e-01 5.671452381648123264e-04 8.717118144692186377e-01 0.000000000000000000e+00
1.481053319064691777e+03 9.991518855094909668e-01 5.669950041919946671e-04 8.731379194193076287e-01 0.000000000000000000e+00
1.481074152436784743e+03 9.989505410194396973e-01 5.671538528986275196e-04 8.745640243574746009e-01 0.000000000000000000e+00
1.481094985808644424e+03 9.991253614425659180e-01 5.669821402989327908e-04 8.759901292796721251e-01 0.000000000000000000e+00
1.481115819180271728e+03 9.999706745147705078e-01 5.670096143148839474e-04 8.774162341859632619e-01 0.000000000000000000e+00
1.481136652551665748e+03 9.991804361343383789e-01 5.668825469911098480e-04 8.788423390762858389e-01 0.000000000000000000e+00
1.481157485922827391e+03 9.990749955177307129e-01 5.671642138622701168e-04 8.802684439507002523e-01 0.000000000000000000e+00
1.481178319293813956e+03 9.992430210113525391e-01 5.669518723152577877e-04 8.816945488131313624e-01 0.000000000000000000e+00
1.481199152664509938e+03 1.000370860099792480e+00 5.671848775818943977e-04 8.831206536556708286e-01 0.000000000000000000e+00
1.481219986035030843e+03 1.000686764717102051e+00 5.671186372637748718e-04 8.845467584862252153e-01 0.000000000000000000e+00
1.481240819405319371e+03 9.998916387557983398e-01 5.669321981258690357e-04 8.859728633008732146e-01 0.000000000000000000e+00
1.481261652775432822e+03 9.999641776084899902e-01 5.668816156685352325e-04 8.873989681035361343e-01 0.000000000000000000e+00
1.481303319514903478e+03 9.990178346633911133e-01 5.670330720022320747e-04 8.902511776570953828e-01 0.000000000000000000e+00
1.481324152884261139e+03 1.000269055366516113e+00 5.675099673680961132e-04 8.916772824080227977e-01 0.000000000000000000e+00
1.481344986253443722e+03 9.995805025100708008e-01 5.667859222739934921e-04 8.931033871469660212e-01 0.000000000000000000e+00
1.481365819622392564e+03 9.996443390846252441e-01 5.668604862876236439e-04 8.945294918699078224e-01 0.000000000000000000e+00
1.481386652991109031e+03 9.994131922721862793e-01 5.669080419465899467e-04 8.959555965769441244e-01 0.000000000000000000e+00
1.481407486359651330e+03 9.994916319847106934e-01 5.674120620824396610e-04 8.973817012720575192e-01 0.000000000000000000e+00
1.481428319727902135e+03 9.997270703315734863e-01 5.669207894243299961e-04 8.988078059472170978e-01 0.000000000000000000e+00
1.481449153095978772e+03 1.001079916954040527e+00 5.671420367434620857e-04 9.002339106104546573e-01 0.000000000000000000e+00
1.481469986463763917e+03 9.995383620262145996e-01 5.670805694535374641e-04 9.016600152537384005e-01 0.000000000000000000e+00
1.481490819831374893e+03 9.986411929130554199e-01 5.673688137903809547e-04 9.030861198851001248e-01 0.000000000000000000e+00
1.481511653198752583e+03 9.995443820953369141e-01 5.669840611517429352e-04 9.045122245004924011e-01 0.000000000000000000e+00
1.481532486565897898e+03 9.992715120315551758e-01 5.670100799761712551e-04 9.059383290999782901e-01 0.000000000000000000e+00
1.481553319932809927e+03 9.988036751747131348e-01 5.667629302479326725e-04 9.073644336834956192e-01 0.000000000000000000e+00
1.481574153299489581e+03 9.996266365051269531e-01 5.668548983521759510e-04 9.087905382511047847e-01 0.000000000000000000e+00
1.481594986665994156e+03 9.997514486312866211e-01 5.675923894159495831e-04 9.102166428067306470e-01 0.000000000000000000e+00
1.481615820032208148e+03 1.000157713890075684e+00 5.669689271599054337e-04 9.116427473424648653e-01 0.000000000000000000e+00
1.481636653398247063e+03 1.000601053237915039e+00 5.671331891790032387e-04 9.130688518662140041e-01 0.000000000000000000e+00
1.481657486763995394e+03 9.993481040000915527e-01 5.669492529705166817e-04 9.144949563700723871e-01 0.000000000000000000e+00
1.481678320129568647e+03 1.000575423240661621e+00 5.675737629644572735e-04 9.159210608619456906e-01 0.000000000000000000e+00
1.481699153494909524e+03 1.000830650329589844e+00 5.681499023921787739e-04 9.173471653379126067e-01 0.000000000000000000e+00
1.481719986860017116e+03 1.000225901603698730e+00 5.669729434885084629e-04 9.187732697979100749e-01 0.000000000000000000e+00
1.481740820224892332e+03 1.000523328781127930e+00 5.673693376593291759e-04 9.201993742420011557e-01 0.000000000000000000e+00
1.481761653589533580e+03 9.996955394744873047e-01 5.668523954227566719e-04 9.216254786700766033e-01 0.000000000000000000e+00
1.481782486953941998e+03 1.000274181365966797e+00 5.671275430358946323e-04 9.230515830822136891e-01 0.000000000000000000e+00
1.481803320318118722e+03 1.000057578086853027e+00 5.668532685376703739e-04 9.244776874784905729e-01 0.000000000000000000e+00
1.481824153682062160e+03 1.000321269035339355e+00 5.675932625308632851e-04 9.259037918587988969e-01 0.000000000000000000e+00
1.481844987045773223e+03 9.989807009696960449e-01 5.667675286531448364e-04 9.273298962231999454e-01 0.000000000000000000e+00
1.481865820409251000e+03 1.000123858451843262e+00 5.671829567290842533e-04 9.287560005716315459e-01 0.000000000000000000e+00
1.481886653772555064e+03 1.000532627105712891e+00 5.670776590704917908e-04 9.301821049081731019e-01 0.000000000000000000e+00
1.481907487135568090e+03 1.001775383949279785e+00 5.672206170856952667e-04 9.316082092247910396e-01 0.000000000000000000e+00
1.481928320498406038e+03 1.000262141227722168e+00 5.673586856573820114e-04 9.330343135294256740e-01 0.000000000000000000e+00
1.481949153860952492e+03 9.996545910835266113e-01 5.668411031365394592e-04 9.344604178141056039e-01 0.000000000000000000e+00
1.481969987223324779e+03 9.991967082023620605e-01 5.668797530233860016e-04 9.358865220868635149e-01 0.000000000000000000e+00
1.481990820585405572e+03 9.998823404312133789e-01 5.669233505614101887e-04 9.373126263396684976e-01 0.000000000000000000e+00
1.482011653947312197e+03 1.000164628028869629e+00 5.669283564202487469e-04 9.387387305805505733e-01 0.000000000000000000e+00
1.482032487308927330e+03 9.991689324378967285e-01 5.666282959282398224e-04 9.401648348014797207e-01 0.000000000000000000e+00
1.482053320670368294e+03 9.998025894165039062e-01 5.670531536452472210e-04 9.415909390104859611e-01 0.000000000000000000e+00
1.482074154031517764e+03 9.998614788055419922e-01 5.669338279403746128e-04 9.430170431995383851e-01 0.000000000000000000e+00
1.482094987392493067e+03 9.984781742095947266e-01 5.666573997586965561e-04 9.444431473766687901e-01 0.000000000000000000e+00
1.482115820753235084e+03 9.998060464859008789e-01 5.669075762853026390e-04 9.458692515378306354e-01 0.000000000000000000e+00
1.482136654113686518e+03 1.000417590141296387e+00 5.668574594892561436e-04 9.472953556791008367e-01 0.000000000000000000e+00
1.482157487473962874e+03 1.001088976860046387e+00 5.669868551194667816e-04 9.487214598083859585e-01 0.000000000000000000e+00
1.482178320834005945e+03 1.000033140182495117e+00 5.668898811563849449e-04 9.501475639217025204e-01 0.000000000000000000e+00
1.482199154193816184e+03 9.995004534721374512e-01 5.671508261002600193e-04 9.515736680190807206e-01 0.000000000000000000e+00
1.482219987553336296e+03 1.000301361083984375e+00 5.669980891980230808e-04 9.529997720965992514e-01 0.000000000000000000e+00
1.482240820912681329e+03 9.997976422309875488e-01 5.669642123393714428e-04 9.544258761621335907e-01 0.000000000000000000e+00
1.482261654271793986e+03 9.999908804893493652e-01 5.669883103109896183e-04 9.558519802117606545e-01 0.000000000000000000e+00
1.482282487630615151e+03 9.993016719818115234e-01 5.668855737894773483e-04 9.572780842414339020e-01 0.000000000000000000e+00
1.482303320989262147e+03 9.996460676193237305e-01 5.668135127052664757e-04 9.587041882591851305e-01 0.000000000000000000e+00
1.482324154347675858e+03 9.996827840805053711e-01 5.668803350999951363e-04 9.601302922609669110e-01 0.000000000000000000e+00
1.482344987705798985e+03 1.000057458877563477e+00 5.672335391864180565e-04 9.615563962428579359e-01 0.000000000000000000e+00
1.482365821063747035e+03 9.990671277046203613e-01 5.668310332112014294e-04 9.629825002127638811e-01 0.000000000000000000e+00
1.482386654421404955e+03 1.001231193542480469e+00 5.672591505572199821e-04 9.644086041628101569e-01 0.000000000000000000e+00
1.482407487778888253e+03 9.999254345893859863e-01 5.675448919646441936e-04 9.658347081009024393e-01 0.000000000000000000e+00
1.482428321136080058e+03 1.000595211982727051e+00 5.671632243320345879e-04 9.672608120190417935e-01 0.000000000000000000e+00
1.482449154493096785e+03 9.995848536491394043e-01 5.667916848324239254e-04 9.686869159251960681e-01 0.000000000000000000e+00
1.482469987849822928e+03 9.998947978019714355e-01 5.669753300026059151e-04 9.701130198114595871e-01 0.000000000000000000e+00
1.482490821206373994e+03 1.000511407852172852e+00 5.669905804097652435e-04 9.715391236857380264e-01 0.000000000000000000e+00
1.482511654562634476e+03 1.000810146331787109e+00 5.669301608577370644e-04 9.729652275401248218e-01 0.000000000000000000e+00
1.482532487918661673e+03 1.000784993171691895e+00 5.669295787811279297e-04 9.743913313785430574e-01 0.000000000000000000e+00
1.482553321274514701e+03 1.000516057014465332e+00 5.672743427567183971e-04 9.758174352050392741e-01 0.000000000000000000e+00
1.482574154630076237e+03 1.000281453132629395e+00 5.670161917805671692e-04 9.772435390115816745e-01 0.000000000000000000e+00
1.482594987985404487e+03 1.000036239624023438e+00 5.670252139680087566e-04 9.786696428021546268e-01 0.000000000000000000e+00
1.482615821340499906e+03 1.000992298126220703e+00 5.670781247317790985e-04 9.800957465767901056e-01 0.000000000000000000e+00
1.482636654695363404e+03 1.001550436019897461e+00 5.671198014169931412e-04 9.815218503355502833e-01 0.000000000000000000e+00
1.482657488049993617e+03 1.000549674034118652e+00 5.669507081620395184e-04 9.829479540783410130e-01 0.000000000000000000e+00
1.482678321404391454e+03 9.996224641799926758e-01 5.667419754900038242e-04 9.843740578052244672e-01 0.000000000000000000e+00
1.482699154758556006e+03 9.997852444648742676e-01 5.666593206115067005e-04 9.858001615161393616e-01 0.000000000000000000e+00
1.482719988112429974e+03 1.000811815261840820e+00 5.668797530233860016e-04 9.872262652071626121e-01 0.000000000000000000e+00
1.482740821466128864e+03 1.000293493270874023e+00 5.670916871167719364e-04 9.886523688862016712e-01 1.000000000000000000e+00
1.482761654819595378e+03 1.000364661216735840e+00 5.670609534718096256e-04 9.900784725493334548e-01 1.000000000000000000e+00
1.482782488172770400e+03 1.001082777976989746e+00 5.669828387908637524e-04 9.915045761925123102e-01 1.000000000000000000e+00
1.482803321525771253e+03 9.896861910820007324e-01 5.647634970955550671e-04 9.929306798237682585e-01 1.000000000000000000e+00
1.482824154878481522e+03 9.609723687171936035e-01 5.594766116701066494e-04 9.943567834351334511e-01 1.000000000000000000e+00
1.482844988230958961e+03 9.443242549896240234e-01 5.557310651056468487e-04 9.957828870305602820e-01 1.000000000000000000e+00
1.482865821583202660e+03 9.409220218658447266e-01 5.555038223974406719e-04 9.972089906099874668e-01 1.000000000000000000e+00
1.482886654935213983e+03 9.375985264778137207e-01 5.545219755731523037e-04 9.986350941735073761e-01 1.000000000000000000e+00
1.482907488286992020e+03 9.375577569007873535e-01 5.548108019866049290e-04 6.119772105783738425e-05 1.000000000000000000e+00
1.482928321638537682e+03 9.371915459632873535e-01 5.545642925426363945e-04 1.487301252701911380e-03 1.000000000000000000e+00
1.482949154989850058e+03 9.412773847579956055e-01 5.552994552999734879e-04 2.913404768377425569e-03 1.000000000000000000e+00
1.482969988340871851e+03 9.449211359024047852e-01 5.559626151807606220e-04 4.339508264161295870e-03 1.000000000000000000e+00
1.482990821691718565e+03 9.628729820251464844e-01 5.595472175627946854e-04 5.765611747960086575e-03 1.000000000000000000e+00
1.483011655042274697e+03 9.902762770652770996e-01 5.648366641253232956e-04 7.191715211868121571e-03 1.000000000000000000e+00
1.483032488392597088e+03 9.996686577796936035e-01 5.669487291015684605e-04 8.617818659775622336e-03 1.000000000000000000e+00
1.483053321742744856e+03 9.995544552803039551e-01 5.665657226927578449e-04 1.004392209573001793e-02 1.000000000000000000e+00
1.483074155092602041e+03 1.000409841537475586e+00 5.668902304023504257e-04 1.147002551179276963e-02 1.000000000000000000e+00
1.483094988442168642e+03 9.997106194496154785e-01 5.665331846103072166e-04 1.289612890796476563e-02 0.000000000000000000e+00
1.483115821791560165e+03 1.001138210296630859e+00 5.671813851222395897e-04 1.432223229215168203e-02 0.000000000000000000e+00
1.483136655140661105e+03 1.000349521636962891e+00 5.669092060998082161e-04 1.574833565644784272e-02 0.000000000000000000e+00
1.483157488489586967e+03 9.998726844787597656e-01 5.667980294674634933e-04 1.717443900875892382e-02 0.000000000000000000e+00
1.483178321838222246e+03 9.999997615814208984e-01 5.666383658535778522e-04 1.860054234117836103e-02 0.000000000000000000e+00
1.483199155186624239e+03 1.000976085662841797e+00 5.670541431754827499e-04 2.002664565762923843e-02 0.000000000000000000e+00
1.483219988534793856e+03 1.000451445579528809e+00 5.668637459166347980e-04 2.145274895817372851e-02 0.000000000000000000e+00
1.483240821882731098e+03 1.000889062881469727e+00 5.670679383911192417e-04 2.287885224281094310e-02 0.000000000000000000e+00
1.483261655230435508e+03 9.994720816612243652e-01 5.670743994414806366e-04 2.430495551150979594e-02 0.000000000000000000e+00
1.483282488577847971e+03 1.000273942947387695e+00 5.668131634593009949e-04 2.573105876022463434e-02 0.000000000000000000e+00
1.483303321925028058e+03 9.996095299720764160e-01 5.668499507009983063e-04 2.715716199303308542e-02 0.000000000000000000e+00
1.483324155271974860e+03 1.000367999076843262e+00 5.670774844475090504e-04 2.858326520987120034e-02 0.000000000000000000e+00
1.483344988618689285e+03 9.992346763610839844e-01 5.666220677085220814e-04 3.000936841080381612e-02 0.000000000000000000e+00
1.483365821965170426e+03 9.999147653579711914e-01 5.668435478582978249e-04 3.143547159576609573e-02 0.000000000000000000e+00
1.483386655311419190e+03 9.992070198059082031e-01 5.666728247888386250e-04 3.286157476482198803e-02 0.000000000000000000e+00
1.483407488657376462e+03 9.984778761863708496e-01 5.665552453137934208e-04 3.428767791392495212e-02 0.000000000000000000e+00
1.483428322003101357e+03 1.000037908554077148e+00 5.667528603225946426e-04 3.571378104712064072e-02 0.000000000000000000e+00
1.483449155348592512e+03 9.993401169776916504e-01 5.666614160872995853e-04 3.713988416431668327e-02 0.000000000000000000e+00
1.483469988693850837e+03 1.000500440597534180e+00 5.667589139193296432e-04 3.856598726557347590e-02 0.000000000000000000e+00
1.483490822038876786e+03 9.993039965629577637e-01 5.668448866344988346e-04 3.999209035092476938e-02 0.000000000000000000e+00
1.483511655383612151e+03 1.000356912612915039e+00 5.669068195857107639e-04 4.141819341638441898e-02 0.000000000000000000e+00
1.483532488728114231e+03 1.000124573707580566e+00 5.667901132255792618e-04 4.284429646587462059e-02 0.000000000000000000e+00
1.483553322072383935e+03 1.000090360641479492e+00 5.677431472577154636e-04 4.427039949945843489e-02 0.000000000000000000e+00
1.483574155416420354e+03 1.000142455101013184e+00 5.666830111294984818e-04 4.569650251707280120e-02 0.000000000000000000e+00
1.483594988760166189e+03 9.997295737266540527e-01 5.668244557455182076e-04 4.712260551479641180e-02 0.000000000000000000e+00
1.483615822103736946e+03 1.000136375427246094e+00 5.667555960826575756e-04 4.854870850053494280e-02 0.000000000000000000e+00
1.483636655447017120e+03 9.997633099555969238e-01 5.669225356541574001e-04 4.997481146638271809e-02 0.000000000000000000e+00
1.483657488790006710e+03 9.986131191253662109e-01 5.664667114615440369e-04 5.140091441233884950e-02 0.000000000000000000e+00
1.483678322132821677e+03 1.000064373016357422e+00 5.670032114721834660e-04 5.282701734634098756e-02 0.000000000000000000e+00
1.483699155475344696e+03 1.000099539756774902e+00 5.668576923198997974e-04 5.425312026035911117e-02 0.000000000000000000e+00
1.483719988817635340e+03 9.992347955703735352e-01 5.670044920407235622e-04 5.567922315846995929e-02 0.000000000000000000e+00
1.483740822159692698e+03 9.999599456787109375e-01 5.668774829246103764e-04 5.710532604061224760e-02 0.000000000000000000e+00
1.483761655501459472e+03 1.000103712081909180e+00 5.673237028531730175e-04 5.853142890286289202e-02 0.000000000000000000e+00
1.483782488843051169e+03 9.998017549514770508e-01 5.667623481713235378e-04 5.995753175312934502e-02 0.000000000000000000e+00
1.483803322184352282e+03 9.966095685958862305e-01 5.661537870764732361e-04 6.138363458350415414e-02 0.000000000000000000e+00
1.483824155525361903e+03 9.971280694007873535e-01 5.662211333401501179e-04 6.280973739392603505e-02 0.000000000000000000e+00
1.483844988866197355e+03 9.964112043380737305e-01 5.665502394549548626e-04 6.423584019242500887e-02 0.000000000000000000e+00
1.483865822206740859e+03 9.966824054718017578e-01 5.660527385771274567e-04 6.566194297093996823e-02 0.000000000000000000e+00
1.483886655547051532e+03 9.958034157752990723e-01 5.658424925059080124e-04 6.708804573351567768e-02 0.000000000000000000e+00
1.483907488887071622e+03 9.961858391761779785e-01 5.663842312060296535e-04 6.851414847620151960e-02 0.000000000000000000e+00
1.483928322226859336e+03 9.969782233238220215e-01 5.660158349201083183e-04 6.994025120297919784e-02 0.000000000000000000e+00
1.483949155566413765e+03 9.977645874023437500e-01 5.663552437908947468e-04 7.136635391378920446e-02 0.000000000000000000e+00
1.483969988905735818e+03 9.965907931327819824e-01 5.666314973495900631e-04 7.279245660869193557e-02 0.000000000000000000e+00
1.483990822244766377e+03 9.969227313995361328e-01 5.660580354742705822e-04 7.421855928364085031e-02 0.000000000000000000e+00
1.484011655583564561e+03 9.971778392791748047e-01 5.662242765538394451e-04 7.564466194268248955e-02 0.000000000000000000e+00
1.484032488922130369e+03 1.000656723976135254e+00 5.671583930961787701e-04 7.707076458581774148e-02 0.000000000000000000e+00
1.484053322260405139e+03 9.990758299827575684e-01 5.667237564921379089e-04 7.849686720903115145e-02 0.000000000000000000e+00
1.484074155598446168e+03 9.991273880004882812e-01 5.664785276167094707e-04 7.992296981624402719e-02 0.000000000000000000e+00
1.484094988936254822e+03 9.992419481277465820e-01 5.666718352586030960e-04 8.134907240754962743e-02 0.000000000000000000e+00
1.484115822273771983e+03 9.997336864471435547e-01 5.667535588145256042e-04 8.277517497890229947e-02 0.000000000000000000e+00
1.484136655611056767e+03 1.000080347061157227e+00 5.667413934133946896e-04 8.420127753434769602e-02 0.000000000000000000e+00
1.484157488948108266e+03 9.997087717056274414e-01 5.666190409101545811e-04 8.562738007382453276e-02 0.000000000000000000e+00
1.484178322284869182e+03 9.988499879837036133e-01 5.675369175150990486e-04 8.705348259340972561e-02 0.000000000000000000e+00
1.484199155621396812e+03 9.994395971298217773e-01 5.666503566317260265e-04 8.847958509702547047e-02 0.000000000000000000e+00
1.484219988957633859e+03 1.001038670539855957e+00 5.668918602168560028e-04 8.990568758075045963e-02 0.000000000000000000e+00
1.484240822293637621e+03 1.000210523605346680e+00 5.666227662004530430e-04 9.133179004850600080e-02 0.000000000000000000e+00
1.484261655629409006e+03 1.000056505203247070e+00 5.667789373546838760e-04 9.275789250035515465e-02 0.000000000000000000e+00
1.484282488964888444e+03 1.000035047531127930e+00 5.667594377882778645e-04 9.418399493221940588e-02 0.000000000000000000e+00
1.484303322300135051e+03 9.995762705802917480e-01 5.666073411703109741e-04 9.561009734814618355e-02 0.000000000000000000e+00
1.484324155635091074e+03 9.996050596237182617e-01 5.665853386744856834e-04 9.703619974418131733e-02 0.000000000000000000e+00
1.484344988969872929e+03 1.000720858573913574e+00 5.667797522619366646e-04 9.846230212829443218e-02 0.000000000000000000e+00
